# Wavlength Correction_Factor
4.718299999999999841e+02 1.005040536209770075e+00
4.720299999999999727e+02 9.997854280086149181e-01
4.722400000000000091e+02 9.960487519534930723e-01
4.724499999999999886e+02 9.908698541362376266e-01
4.726499999999999773e+02 9.862713967610543531e-01
4.728600000000000136e+02 9.812360594589982776e-01
4.730699999999999932e+02 9.763342841422463225e-01
4.732799999999999727e+02 9.723018971790760023e-01
4.734800000000000182e+02 9.674882724640332388e-01
4.736899999999999977e+02 9.619627522274245557e-01
4.738999999999999773e+02 9.572376366284044424e-01
4.741000000000000227e+02 9.524357256298291441e-01
4.743100000000000023e+02 9.467919994049197596e-01
4.745199999999999818e+02 9.423162895197170208e-01
4.747300000000000182e+02 9.371763887921539249e-01
4.749300000000000068e+02 9.326062940606781870e-01
4.751399999999999864e+02 9.276350048665858994e-01
4.753500000000000227e+02 9.233151464749848047e-01
4.755500000000000114e+02 9.175262466960769636e-01
4.757599999999999909e+02 9.130724696296146359e-01
4.759700000000000273e+02 9.083109665803162924e-01
4.761800000000000068e+02 9.036253340482485186e-01
4.763799999999999955e+02 8.993705054348265504e-01
4.765899999999999750e+02 8.945419839025604558e-01
4.768000000000000114e+02 8.899636273749631510e-01
4.770000000000000000e+02 8.854419882622284188e-01
4.772099999999999795e+02 8.814918974368900484e-01
4.774200000000000159e+02 8.768587339320408347e-01
4.776200000000000045e+02 8.731213161805766454e-01
4.778299999999999841e+02 8.690528420847052349e-01
4.780400000000000205e+02 8.647901602848756530e-01
4.782400000000000091e+02 8.608863079978750221e-01
4.784499999999999886e+02 8.566282223649767102e-01
4.786600000000000250e+02 8.521676589854263462e-01
4.788700000000000045e+02 8.481973843357808462e-01
4.790699999999999932e+02 8.439083485414299313e-01
4.792799999999999727e+02 8.401841583872449171e-01
4.794900000000000091e+02 8.360210937952906596e-01
4.796899999999999977e+02 8.323065145466660431e-01
4.798999999999999773e+02 8.285334458960480486e-01
4.801100000000000136e+02 8.249473834987809395e-01
4.803100000000000023e+02 8.214316711531198800e-01
4.805199999999999818e+02 8.175546122854928655e-01
4.807300000000000182e+02 8.143112287644919123e-01
4.809300000000000068e+02 8.101777118996886795e-01
4.811399999999999864e+02 8.063392236487092468e-01
4.813500000000000227e+02 8.032039653857682149e-01
4.815500000000000114e+02 7.999690175563114458e-01
4.817599999999999909e+02 7.967406143684947484e-01
4.819700000000000273e+02 7.935020671259853664e-01
4.821700000000000159e+02 7.899357343208869286e-01
4.823799999999999955e+02 7.872146345494348552e-01
4.825899999999999750e+02 7.844363502335591765e-01
4.827900000000000205e+02 7.807989636198715555e-01
4.830000000000000000e+02 7.784264645864891197e-01
4.832099999999999795e+02 7.750677228658493512e-01
4.834100000000000250e+02 7.720260190598491334e-01
4.836200000000000045e+02 7.694736357543831007e-01
4.838299999999999841e+02 7.663019309707356230e-01
4.840299999999999727e+02 7.639681567913048088e-01
4.842400000000000091e+02 7.614172985279625827e-01
4.844499999999999886e+02 7.586765591686229770e-01
4.846499999999999773e+02 7.560336035993076020e-01
4.848600000000000136e+02 7.537578000457525462e-01
4.850699999999999932e+02 7.515668927911134389e-01
4.852699999999999818e+02 7.492418581193617255e-01
4.854800000000000182e+02 7.466010078856426535e-01
4.856899999999999977e+02 7.447514990079523445e-01
4.858899999999999864e+02 7.423668747804601509e-01
4.861000000000000227e+02 7.404371417743491612e-01
4.863000000000000114e+02 7.384739357097909185e-01
4.865099999999999909e+02 7.362991565129841653e-01
4.867200000000000273e+02 7.345647554774956678e-01
4.869200000000000159e+02 7.326192494712153724e-01
4.871299999999999955e+02 7.305256740424230788e-01
4.873399999999999750e+02 7.287492081146842438e-01
4.875400000000000205e+02 7.270750384460444860e-01
4.877500000000000000e+02 7.254324497315164377e-01
4.879599999999999795e+02 7.238440849733026594e-01
4.881600000000000250e+02 7.220687820952648162e-01
4.883700000000000045e+02 7.204417681061561218e-01
4.885699999999999932e+02 7.191078725169031127e-01
4.887799999999999727e+02 7.174068761112503134e-01
4.889900000000000091e+02 7.158611170722384287e-01
4.891899999999999977e+02 7.145258351320091794e-01
4.893999999999999773e+02 7.130033473762358298e-01
4.896100000000000136e+02 7.118386754574125286e-01
4.898100000000000023e+02 7.106320097361376042e-01
4.900199999999999818e+02 7.093706854648080817e-01
4.902200000000000273e+02 7.079199333867264299e-01
4.904300000000000068e+02 7.068003807685317996e-01
4.906399999999999864e+02 7.056272234790085252e-01
4.908399999999999750e+02 7.044787396641117860e-01
4.910500000000000114e+02 7.032982268523618741e-01
4.912599999999999909e+02 7.025113247677777784e-01
4.914599999999999795e+02 7.015329437076406327e-01
4.916700000000000159e+02 7.006792449483756346e-01
4.918700000000000045e+02 6.996029917400993225e-01
4.920799999999999841e+02 6.986461349108324947e-01
4.922900000000000205e+02 6.978090267032560634e-01
4.924900000000000091e+02 6.969147205928657440e-01
4.926999999999999886e+02 6.958841757029091690e-01
4.928999999999999773e+02 6.951678944497373669e-01
4.931100000000000136e+02 6.941805747401151860e-01
4.933199999999999932e+02 6.936905030202966671e-01
4.935199999999999818e+02 6.925030267966624242e-01
4.937300000000000182e+02 6.919030088988290528e-01
4.939300000000000068e+02 6.908924892866156187e-01
4.941399999999999864e+02 6.902337442572920034e-01
4.943500000000000227e+02 6.898506388595228023e-01
4.945500000000000114e+02 6.889700409381455115e-01
4.947599999999999909e+02 6.885377481138785782e-01
4.949599999999999795e+02 6.879164061995486357e-01
4.951700000000000159e+02 6.874061512768201432e-01
4.953799999999999955e+02 6.867339257426963162e-01
4.955799999999999841e+02 6.860878654959160494e-01
4.957900000000000205e+02 6.855573686714223625e-01
4.959900000000000091e+02 6.849260867717564816e-01
4.961999999999999886e+02 6.841404393382913840e-01
4.964100000000000250e+02 6.836654408135622862e-01
4.966100000000000136e+02 6.829774039397398244e-01
4.968199999999999932e+02 6.824683238936725127e-01
4.970199999999999818e+02 6.820078943396250537e-01
4.972300000000000182e+02 6.815748638962096928e-01
4.974399999999999977e+02 6.807790722741081657e-01
4.976399999999999864e+02 6.802691617720956208e-01
4.978500000000000227e+02 6.800087603068727393e-01
4.980500000000000114e+02 6.794134963305098474e-01
4.982599999999999909e+02 6.787291606052536785e-01
4.984599999999999795e+02 6.781514137605941794e-01
4.986700000000000159e+02 6.775497766753011408e-01
4.988799999999999955e+02 6.771922355258169768e-01
4.990799999999999841e+02 6.766520881728498304e-01
4.992900000000000205e+02 6.760954016845380776e-01
4.994900000000000091e+02 6.757309624748152332e-01
4.996999999999999886e+02 6.752668007245213877e-01
4.998999999999999773e+02 6.750874871813682399e-01
5.001100000000000136e+02 6.746554271119566959e-01
5.003199999999999932e+02 6.740768789730365862e-01
5.005199999999999818e+02 6.738754501904099525e-01
5.007300000000000182e+02 6.734042345064782387e-01
5.009300000000000068e+02 6.729290321672423136e-01
5.011399999999999864e+02 6.724855752040497237e-01
5.013399999999999750e+02 6.721217173669418177e-01
5.015500000000000114e+02 6.718075511665326793e-01
5.017500000000000000e+02 6.711308625631102753e-01
5.019599999999999795e+02 6.709074052179136993e-01
5.021700000000000159e+02 6.702909992754044755e-01
5.023700000000000045e+02 6.698859436289297253e-01
5.025799999999999841e+02 6.692951633007879764e-01
5.027799999999999727e+02 6.688119538893700922e-01
5.029900000000000091e+02 6.681610335919048183e-01
5.031899999999999977e+02 6.677456979837651518e-01
5.033999999999999773e+02 6.672373330603630359e-01
5.036000000000000227e+02 6.667849947472528349e-01
5.038100000000000023e+02 6.663842018742509588e-01
5.040199999999999818e+02 6.660598869887085494e-01
5.042200000000000273e+02 6.656825701945630058e-01
5.044300000000000068e+02 6.653887327361401871e-01
5.046299999999999955e+02 6.650470228219274027e-01
5.048399999999999750e+02 6.644914790810979577e-01
5.050400000000000205e+02 6.639693434860850507e-01
5.052500000000000000e+02 6.633785074164504358e-01
5.054499999999999886e+02 6.630456031913264381e-01
5.056600000000000250e+02 6.625083797153320520e-01
5.058600000000000136e+02 6.621697444982257430e-01
5.060699999999999932e+02 6.615782811250406903e-01
5.062699999999999818e+02 6.610404788638418738e-01
5.064800000000000182e+02 6.605942899944212687e-01
5.066899999999999977e+02 6.603952334863298912e-01
5.068899999999999864e+02 6.597606389953937223e-01
5.071000000000000227e+02 6.595164981637374746e-01
5.073000000000000114e+02 6.591458754202997872e-01
5.075099999999999909e+02 6.586414833992613183e-01
5.077099999999999795e+02 6.582251208809186682e-01
5.079200000000000159e+02 6.579752389549430314e-01
5.081200000000000045e+02 6.576255238080135346e-01
5.083299999999999841e+02 6.570640992152760873e-01
5.085299999999999727e+02 6.565076286510311832e-01
5.087400000000000091e+02 6.561552770607163021e-01
5.089399999999999977e+02 6.558806833247822210e-01
5.091499999999999773e+02 6.554182169622070342e-01
5.093500000000000227e+02 6.546916806937342903e-01
5.095600000000000023e+02 6.542769632049939554e-01
5.097599999999999909e+02 6.537542514575817032e-01
5.099700000000000273e+02 6.530763742410029549e-01
5.101700000000000159e+02 6.522776614097577363e-01
5.103799999999999955e+02 6.517349860165950748e-01
5.105799999999999841e+02 6.509044777471784116e-01
5.107900000000000205e+02 6.504269731708670621e-01
5.109900000000000091e+02 6.496560777971290834e-01
5.111999999999999886e+02 6.489034056485389890e-01
5.113999999999999773e+02 6.482571572179948172e-01
5.116100000000000136e+02 6.474969534456851417e-01
5.118100000000000023e+02 6.468787135417362055e-01
5.120199999999999818e+02 6.460984099988146268e-01
5.122200000000000273e+02 6.452481300648601481e-01
5.124299999999999500e+02 6.442929430023783821e-01
5.126299999999999955e+02 6.435010241295724409e-01
5.128400000000000318e+02 6.426669012929193681e-01
5.130399999999999636e+02 6.418132987823604862e-01
5.132500000000000000e+02 6.408969977877684299e-01
5.134500000000000455e+02 6.401181835509562879e-01
5.136599999999999682e+02 6.394867692117218727e-01
5.138600000000000136e+02 6.386963890103345420e-01
5.140700000000000500e+02 6.377883083468026681e-01
5.142699999999999818e+02 6.367931884840203338e-01
5.144800000000000182e+02 6.359295116764300815e-01
5.146799999999999500e+02 6.350213025102935394e-01
5.148899999999999864e+02 6.339924108915883094e-01
5.150900000000000318e+02 6.331044036104129802e-01
5.152999999999999545e+02 6.321841976685836917e-01
5.155000000000000000e+02 6.312910818412451608e-01
5.157100000000000364e+02 6.304824459424321903e-01
5.159099999999999682e+02 6.295861438669283494e-01
5.161200000000000045e+02 6.286405237087431264e-01
5.163200000000000500e+02 6.278140852020238638e-01
5.165299999999999727e+02 6.269748683540519174e-01
5.167300000000000182e+02 6.261890026302966428e-01
5.169299999999999500e+02 6.254863352246434749e-01
5.171399999999999864e+02 6.246561385983943060e-01
5.173400000000000318e+02 6.239682213556563273e-01
5.175499999999999545e+02 6.233572751812939128e-01
5.177500000000000000e+02 6.224830876899924981e-01
5.179600000000000364e+02 6.219019432086680954e-01
5.181599999999999682e+02 6.212468925581514645e-01
5.183700000000000045e+02 6.203503112150671184e-01
5.185700000000000500e+02 6.196450913157000029e-01
5.187799999999999727e+02 6.188056419766181371e-01
5.189800000000000182e+02 6.180057849744571286e-01
5.191900000000000546e+02 6.171773372559532511e-01
5.193899999999999864e+02 6.162328503925922352e-01
5.195900000000000318e+02 6.153308484063121364e-01
5.197999999999999545e+02 6.145257752192104794e-01
5.200000000000000000e+02 6.136493105081072263e-01
5.202100000000000364e+02 6.129053286015064828e-01
5.204099999999999682e+02 6.122059171157437918e-01
5.206200000000000045e+02 6.115630980616229007e-01
5.208200000000000500e+02 6.106783100087005423e-01
5.210299999999999727e+02 6.101950421052091400e-01
5.212300000000000182e+02 6.094127976072245545e-01
5.214400000000000546e+02 6.088098541991011636e-01
5.216399999999999864e+02 6.081858088790431660e-01
5.218400000000000318e+02 6.075431930453989438e-01
5.220499999999999545e+02 6.069560797876092373e-01
5.222500000000000000e+02 6.063262389820788245e-01
5.224600000000000364e+02 6.056294861277484731e-01
5.226599999999999682e+02 6.049459036304849491e-01
5.228700000000000045e+02 6.043508716380504575e-01
5.230700000000000500e+02 6.035756160779983670e-01
5.232699999999999818e+02 6.030644766049729766e-01
5.234800000000000182e+02 6.025902983784606759e-01
5.236799999999999500e+02 6.021548656581174885e-01
5.238899999999999864e+02 6.015854468821046908e-01
5.240900000000000318e+02 6.008821765494325451e-01
5.242999999999999545e+02 6.002866807588143061e-01
5.245000000000000000e+02 5.997231281895670785e-01
5.247000000000000455e+02 5.995297100076660834e-01
5.249099999999999682e+02 5.990667738303081524e-01
5.251100000000000136e+02 5.985829396853872275e-01
5.253200000000000500e+02 5.982697794874376473e-01
5.255199999999999818e+02 5.980331648376732145e-01
5.257300000000000182e+02 5.975664927027499740e-01
5.259299999999999500e+02 5.976158790781012087e-01
5.261299999999999955e+02 5.972162499193950369e-01
5.263400000000000318e+02 5.968268332127001363e-01
5.265399999999999636e+02 5.966819971679252488e-01
5.267500000000000000e+02 5.963481767483423956e-01
5.269500000000000455e+02 5.963048244602686676e-01
5.271499999999999773e+02 5.962296780041259625e-01
5.273600000000000136e+02 5.961515491194893102e-01
5.275599999999999454e+02 5.959469987734202778e-01
5.277699999999999818e+02 5.958827188541451214e-01
5.279700000000000273e+02 5.955861234277839422e-01
5.281799999999999500e+02 5.955019744740696064e-01
5.283799999999999955e+02 5.952829904194556487e-01
5.285800000000000409e+02 5.951053904748018208e-01
5.287899999999999636e+02 5.950260140892066341e-01
5.289900000000000091e+02 5.947674837059919728e-01
5.292000000000000455e+02 5.948576754336227790e-01
5.293999999999999773e+02 5.947657172502496259e-01
5.296000000000000227e+02 5.947196367260429994e-01
5.298099999999999454e+02 5.946860229840336132e-01
5.300099999999999909e+02 5.944886492402409184e-01
5.302200000000000273e+02 5.946075149314117292e-01
5.304199999999999591e+02 5.944804477587951608e-01
5.306200000000000045e+02 5.942845425893784617e-01
5.308300000000000409e+02 5.942753230352355587e-01
5.310299999999999727e+02 5.942122872950613699e-01
5.312300000000000182e+02 5.942171114683636457e-01
5.314400000000000546e+02 5.942957005301192641e-01
5.316399999999999864e+02 5.942309382066828238e-01
5.318500000000000227e+02 5.942434655890992401e-01
5.320499999999999545e+02 5.942562645162091650e-01
5.322500000000000000e+02 5.942065900424560176e-01
5.324600000000000364e+02 5.943406337926260274e-01
5.326599999999999682e+02 5.941576127076630964e-01
5.328700000000000045e+02 5.942679951605606137e-01
5.330700000000000500e+02 5.944293884327850330e-01
5.332699999999999818e+02 5.945775051272702560e-01
5.334800000000000182e+02 5.946263901180991462e-01
5.336799999999999500e+02 5.946462481388675725e-01
5.338799999999999955e+02 5.947556950724960378e-01
5.340900000000000318e+02 5.948929149366105618e-01
5.342899999999999636e+02 5.950180531563223907e-01
5.344900000000000091e+02 5.951964303624510677e-01
5.347000000000000455e+02 5.954113735438744115e-01
5.348999999999999773e+02 5.957582693494444248e-01
5.351100000000000136e+02 5.957580347248779828e-01
5.353099999999999454e+02 5.960720792037536020e-01
5.355099999999999909e+02 5.963839966393201797e-01
5.357200000000000273e+02 5.968000725560590469e-01
5.359199999999999591e+02 5.968058294122524643e-01
5.361200000000000045e+02 5.971464860427864174e-01
5.363300000000000409e+02 5.970788890404807869e-01
5.365299999999999727e+02 5.974500447001066528e-01
5.367300000000000182e+02 5.976979128236870054e-01
5.369400000000000546e+02 5.979795237531428942e-01
